MatchID,Team,Opponent,Innings,PlayerID,Role,Runs,Balls,4s,6s,StrikeRate,Dismissal,PlayerName
7,Odisha,Railways,2,609,Bowler,7,8,0,0,87.5,Caught,Aditya_OD
7,Odisha,Railways,2,606,Batter,27,35,4,1,77.14,LBW,Karthik_OD
7,Odisha,Railways,2,607,Batter,19,27,3,1,70.37,Bowled,Nikhil_OD
7,Odisha,Railways,2,603,Batter,48,75,5,1,64,Caught,Ishan_OD
7,Odisha,Railways,2,615,Bowler,13,22,2,0,59.09,Not Out,Vivek_OD
7,Railways,Odisha,2,689,All-rounder,64,77,10,2,83.12,Bowled,Rahul_RW
7,Railways,Odisha,2,684,Bowler,47,63,2,1,74.6,LBW,Sarthak_RW
7,Railways,Odisha,2,686,Bowler,71,104,7,0,68.27,Caught,Neeraj_RW
7,Railways,Odisha,2,683,Bowler,21,34,0,0,61.76,Stumped,Manav_RW
7,Railways,Odisha,2,695,Wicket Keeper,0,1,0,0,0,Caught,Ishan_RW
7,Railways,Odisha,2,680,Batter,81,151,1,2,53.64,LBW,Rohan_RW
7,Railways,Odisha,2,688,All-rounder,12,14,1,0,85.71,Bowled,Sai_RW
7,Railways,Odisha,2,687,Bowler,42,55,2,0,76.36,Caught,Vivek_RW
7,Railways,Odisha,2,675,Batter,49,71,8,0,69.01,Run Out,Ishan_RW
7,Railways,Odisha,2,681,Bowler,10,16,1,0,62.5,Caught,Aditya_RW
7,Railways,Odisha,2,691,All-rounder,50,86,10,1,58.14,Not Out,Shreyas_RW
8,Kerala,Tripura,1,415,Batter,38,60,0,1,63.33,Caught,Nikhil_KL
8,Kerala,Tripura,1,410,Batter,22,38,3,0,57.89,Run Out,Arjun_KL
8,Kerala,Tripura,1,424,All-rounder,51,94,0,0,54.26,Caught,Sai_KL
8,Kerala,Tripura,1,411,Batter,37,43,6,1,86.05,Bowled,Ishan_KL
8,Kerala,Tripura,1,412,Batter,32,42,5,1,76.19,LBW,Pranav_KL
8,Kerala,Tripura,1,409,Batter,25,36,1,1,69.44,Caught,Gautham_KL
8,Kerala,Tripura,1,414,Batter,51,80,6,1,63.75,Stumped,Karthik_KL
8,Kerala,Tripura,1,428,All-rounder,16,27,3,0,59.26,Caught,Abhinav_KL
8,Kerala,Tripura,1,425,All-rounder,31,56,3,0,55.36,LBW,Rahul_KL
8,Kerala,Tripura,1,413,Batter,51,59,3,1,86.44,Bowled,Dev_KL
8,Kerala,Tripura,1,431,Wicket Keeper,30,38,4,1,78.95,Not Out,Ishan_KL
8,Tripura,Kerala,1,826,Bowler,26,41,6,0,63.41,Bowled,Yash_TR
8,Tripura,Kerala,1,839,Wicket Keeper,42,71,1,1,59.15,Caught,Ishan_TR
8,Tripura,Kerala,1,827,Bowler,4,7,0,0,57.14,Run Out,Manav_TR
8,Tripura,Kerala,1,821,Batter,22,26,2,0,84.62,Caught,Dev_TR
8,Tripura,Kerala,1,824,Batter,43,55,3,0,78.18,Bowled,Rohan_TR
8,Tripura,Kerala,1,819,Batter,8,11,2,0,72.73,LBW,Ishan_TR
8,Tripura,Kerala,1,822,Batter,33,51,6,1,64.71,Caught,Karthik_TR
8,Tripura,Kerala,1,831,Bowler,27,45,6,0,60,Stumped,Vivek_TR
8,Tripura,Kerala,1,832,All-rounder,18,33,4,0,54.55,Caught,Sai_TR
8,Tripura,Kerala,1,828,Bowler,21,41,2,0,51.22,LBW,Sarthak_TR
8,Tripura,Kerala,1,817,Batter,42,53,3,1,79.25,Not Out,Gautham_TR
8,Kerala,Tripura,2,422,Bowler,7,11,1,0,63.64,LBW,Neeraj_KL
8,Kerala,Tripura,2,425,All-rounder,40,68,9,0,58.82,Bowled,Rahul_KL
8,Kerala,Tripura,2,413,Batter,0,1,0,0,0,Caught,Dev_KL
8,Kerala,Tripura,2,410,Batter,29,33,5,1,87.88,Run Out,Arjun_KL
8,Kerala,Tripura,2,415,Batter,13,17,1,0,76.47,Caught,Nikhil_KL
8,Kerala,Tripura,2,424,All-rounder,52,73,3,2,71.23,Bowled,Sai_KL
8,Kerala,Tripura,2,409,Batter,68,105,4,0,64.76,LBW,Gautham_KL
8,Kerala,Tripura,2,416,Batter,3,5,0,0,60,Caught,Rohan_KL
8,Kerala,Tripura,2,430,All-rounder,50,90,6,1,55.56,Stumped,Arjun_KL
8,Kerala,Tripura,2,431,Wicket Keeper,62,120,9,0,51.67,Caught,Ishan_KL
8,Kerala,Tripura,2,412,Batter,7,9,1,0,77.78,Not Out,Pranav_KL
8,Tripura,Kerala,2,833,All-rounder,16,25,1,1,64,Caught,Rahul_TR
8,Tripura,Kerala,2,840,Wicket Keeper,32,54,4,1,59.26,LBW,Pranav_TR
8,Tripura,Kerala,2,835,All-rounder,37,67,3,1,55.22,Bowled,Shreyas_TR
8,Tripura,Kerala,2,836,All-rounder,19,37,4,0,51.35,Caught,Abhinav_TR
8,Tripura,Kerala,2,817,Batter,36,46,2,0,78.26,Run Out,Gautham_TR
8,Tripura,Kerala,2,829,Bowler,27,38,3,1,71.05,Caught,Harsh_TR
8,Tripura,Kerala,2,834,All-rounder,6,9,1,0,66.67,Bowled,Aniket_TR
8,Tripura,Kerala,2,819,Batter,23,38,1,1,60.53,LBW,Ishan_TR
8,Tripura,Kerala,2,837,All-rounder,13,23,2,0,56.52,Caught,Gautham_TR
8,Tripura,Kerala,2,823,Batter,13,25,2,0,52,Stumped,Nikhil_TR
8,Tripura,Kerala,2,831,Bowler,11,14,2,0,78.57,Not Out,Vivek_TR
9,Himachal Pradesh,Mizoram,1,292,Batter,27,48,2,1,56.25,LBW,Pranav_HP
9,Himachal Pradesh,Mizoram,1,305,All-rounder,17,32,4,0,53.13,Bowled,Rahul_HP
9,Himachal Pradesh,Mizoram,1,300,Bowler,31,38,4,1,81.58,Caught,Sarthak_HP
9,Himachal Pradesh,Mizoram,1,289,Batter,14,19,0,0,73.68,Run Out,Gautham_HP
9,Himachal Pradesh,Mizoram,1,307,All-rounder,8,12,1,0,66.67,Caught,Shreyas_HP
9,Himachal Pradesh,Mizoram,1,299,Bowler,26,42,3,0,61.9,Bowled,Manav_HP
9,Himachal Pradesh,Mizoram,1,291,Batter,11,19,2,0,57.89,LBW,Ishan_HP
9,Himachal Pradesh,Mizoram,1,295,Batter,35,65,2,2,53.85,Caught,Nikhil_HP
9,Himachal Pradesh,Mizoram,1,310,All-rounder,32,38,2,1,84.21,Stumped,Arjun_HP
9,Himachal Pradesh,Mizoram,1,308,All-rounder,31,41,2,0,75.61,Caught,Abhinav_HP
9,Himachal Pradesh,Mizoram,1,306,All-rounder,22,32,1,0,68.75,Not Out,Aniket_HP
9,Mizoram,Himachal Pradesh,1,535,Batter,22,32,2,0,68.75,LBW,Nikhil_MZ
9,Mizoram,Himachal Pradesh,1,536,Batter,43,68,2,2,63.24,Bowled,Rohan_MZ
9,Mizoram,Himachal Pradesh,1,543,Bowler,28,48,0,0,58.33,Caught,Vivek_MZ
9,Mizoram,Himachal Pradesh,1,548,All-rounder,45,83,8,0,54.22,Run Out,Abhinav_MZ
9,Mizoram,Himachal Pradesh,1,541,Bowler,68,80,1,0,85,Caught,Harsh_MZ
9,Mizoram,Himachal Pradesh,1,538,Bowler,22,29,5,0,75.86,Bowled,Yash_MZ
9,Mizoram,Himachal Pradesh,1,540,Bowler,31,45,1,2,68.89,LBW,Sarthak_MZ
9,Mizoram,Himachal Pradesh,1,529,Batter,18,28,1,1,64.29,Caught,Gautham_MZ
9,Mizoram,Himachal Pradesh,1,532,Batter,22,37,2,0,59.46,Stumped,Pranav_MZ
9,Mizoram,Himachal Pradesh,1,544,All-rounder,39,71,1,0,54.93,Caught,Sai_MZ
9,Mizoram,Himachal Pradesh,1,533,Batter,27,31,6,0,87.1,Not Out,Dev_MZ
9,Himachal Pradesh,Mizoram,2,312,Wicket Keeper,35,61,5,0,57.38,Stumped,Pranav_HP
9,Himachal Pradesh,Mizoram,2,297,Bowler,32,60,4,0,53.33,Caught,Aditya_HP
9,Himachal Pradesh,Mizoram,2,298,Bowler,14,17,0,0,82.35,LBW,Yash_HP
9,Himachal Pradesh,Mizoram,2,307,All-rounder,8,11,0,0,72.73,Bowled,Shreyas_HP
9,Himachal Pradesh,Mizoram,2,305,All-rounder,36,53,0,2,67.92,Caught,Rahul_HP
9,Himachal Pradesh,Mizoram,2,293,Batter,33,52,5,0,63.46,Run Out,Dev_HP
9,Himachal Pradesh,Mizoram,2,291,Batter,23,40,2,0,57.5,Caught,Ishan_HP
9,Himachal Pradesh,Mizoram,2,294,Batter,9,17,2,0,52.94,Bowled,Karthik_HP
9,Himachal Pradesh,Mizoram,2,308,All-rounder,3,4,0,0,75,LBW,Abhinav_HP
9,Himachal Pradesh,Mizoram,2,290,Batter,4,5,0,0,80,Caught,Arjun_HP
9,Himachal Pradesh,Mizoram,2,299,Bowler,4,6,1,0,66.67,Not Out,Manav_HP
9,Mizoram,Himachal Pradesh,2,534,Batter,28,40,6,0,70,Stumped,Karthik_MZ
9,Mizoram,Himachal Pradesh,2,544,All-rounder,31,49,1,0,63.27,Caught,Sai_MZ
9,Mizoram,Himachal Pradesh,2,543,Bowler,16,27,3,0,59.26,LBW,Vivek_MZ
9,Mizoram,Himachal Pradesh,2,548,All-rounder,24,44,3,0,54.55,Bowled,Abhinav_MZ
9,Mizoram,Himachal Pradesh,2,540,Bowler,40,46,1,1,86.96,Caught,Sarthak_MZ
9,Mizoram,Himachal Pradesh,2,545,All-rounder,49,63,5,1,77.78,Run Out,Rahul_MZ
9,Mizoram,Himachal Pradesh,2,549,All-rounder,7,10,1,0,70,Caught,Gautham_MZ
9,Mizoram,Himachal Pradesh,2,538,Bowler,25,39,2,0,64.1,Bowled,Yash_MZ
9,Mizoram,Himachal Pradesh,2,537,Bowler,28,47,7,0,59.57,LBW,Aditya_MZ
9,Mizoram,Himachal Pradesh,2,547,All-rounder,33,60,4,1,55,Caught,Shreyas_MZ
9,Mizoram,Himachal Pradesh,2,533,Batter,31,60,3,1,51.67,Not Out,Dev_MZ
10,Uttarakhand,Assam,1,853,Bowler,13,22,2,0,59.09,Bowled,Harsh_UK
10,Uttarakhand,Assam,1,845,Batter,9,17,1,0,52.94,LBW,Dev_UK
10,Uttarakhand,Assam,1,857,All-rounder,30,35,0,0,85.71,Caught,Rahul_UK
10,Uttarakhand,Assam,1,847,Batter,9,12,2,0,75,Stumped,Nikhil_UK
10,Uttarakhand,Assam,1,851,Bowler,38,54,4,2,70.37,Caught,Manav_UK
10,Uttarakhand,Assam,1,862,All-rounder,36,56,3,1,64.29,LBW,Arjun_UK
10,Uttarakhand,Assam,1,856,All-rounder,5,8,1,0,62.5,Bowled,Sai_UK
10,Uttarakhand,Assam,1,843,Batter,14,25,3,0,56,Caught,Ishan_UK
10,Uttarakhand,Assam,1,858,All-rounder,25,29,5,0,86.21,Run Out,Aniket_UK
10,Uttarakhand,Assam,1,844,Batter,19,24,3,0,79.17,Caught,Pranav_UK
10,Uttarakhand,Assam,1,846,Batter,32,45,3,0,71.11,Not Out,Karthik_UK
10,Assam,Uttarakhand,1,58,Bowler,22,35,1,0,62.86,Caught,Yash_AS
10,Assam,Uttarakhand,1,67,All-rounder,9,15,2,0,60,Run Out,Shreyas_AS
10,Assam,Uttarakhand,1,70,All-rounder,18,33,0,1,54.55,Caught,Arjun_AS
10,Assam,Uttarakhand,1,53,Batter,1,1,0,0,100,Bowled,Dev_AS
10,Assam,Uttarakhand,1,49,Batter,22,29,2,1,75.86,LBW,Gautham_AS
10,Assam,Uttarakhand,1,72,Wicket Keeper,29,41,1,1,70.73,Caught,Pranav_AS
10,Assam,Uttarakhand,1,52,Batter,23,36,2,1,63.89,Stumped,Pranav_AS
10,Assam,Uttarakhand,1,68,All-rounder,20,34,3,1,58.82,Caught,Abhinav_AS
10,Assam,Uttarakhand,1,71,Wicket Keeper,9,16,0,0,56.25,LBW,Ishan_AS
10,Assam,Uttarakhand,1,57,Bowler,31,36,1,0,86.11,Bowled,Aditya_AS
10,Assam,Uttarakhand,1,66,All-rounder,9,12,2,0,75,Not Out,Aniket_AS
10,Uttarakhand,Assam,2,845,Batter,61,103,10,2,59.22,Run Out,Dev_UK
10,Uttarakhand,Assam,2,848,Batter,49,89,9,0,55.06,Caught,Rohan_UK
10,Uttarakhand,Assam,2,850,Bowler,39,45,9,0,86.67,Bowled,Yash_UK
10,Uttarakhand,Assam,2,864,Wicket Keeper,75,96,4,4,78.13,LBW,Pranav_UK
10,Uttarakhand,Assam,2,858,All-rounder,18,25,0,1,72,Caught,Aniket_UK
10,Uttarakhand,Assam,2,861,All-rounder,10,15,1,0,66.67,Stumped,Gautham_UK
10,Uttarakhand,Assam,2,863,Wicket Keeper,24,40,2,1,60,Caught,Ishan_UK
10,Uttarakhand,Assam,2,849,Bowler,32,58,8,0,55.17,LBW,Aditya_UK
10,Uttarakhand,Assam,2,860,All-rounder,6,12,1,0,50,Bowled,Abhinav_UK
10,Uttarakhand,Assam,2,847,Batter,56,71,9,3,78.87,Caught,Nikhil_UK
10,Uttarakhand,Assam,2,859,All-rounder,53,74,4,1,71.62,Not Out,Shreyas_UK
10,Assam,Uttarakhand,2,60,Bowler,36,56,0,1,64.29,LBW,Sarthak_AS
10,Assam,Uttarakhand,2,53,Batter,57,96,1,2,59.38,Bowled,Dev_AS
10,Assam,Uttarakhand,2,62,Bowler,20,36,5,0,55.56,Caught,Neeraj_AS
10,Assam,Uttarakhand,2,68,All-rounder,39,45,2,2,86.67,Run Out,Abhinav_AS
10,Assam,Uttarakhand,2,52,Batter,15,19,0,0,78.95,Caught,Pranav_AS
10,Assam,Uttarakhand,2,58,Bowler,51,72,9,1,70.83,Bowled,Yash_AS
10,Assam,Uttarakhand,2,65,All-rounder,25,39,4,0,64.1,LBW,Rahul_AS
10,Assam,Uttarakhand,2,59,Bowler,35,58,8,0,60.34,Caught,Manav_AS
10,Assam,Uttarakhand,2,70,All-rounder,51,92,7,0,55.43,Stumped,Arjun_AS
10,Assam,Uttarakhand,2,55,Batter,27,52,4,0,51.92,Caught,Nikhil_AS
10,Assam,Uttarakhand,2,69,All-rounder,55,69,5,2,79.71,Not Out,Gautham_AS
11,Bihar,Punjab,1,133,Bowler,31,47,5,1,65.96,Bowled,Harsh_BH
11,Bihar,Punjab,1,131,Bowler,35,57,8,0,61.4,LBW,Manav_BH
11,Bihar,Punjab,1,130,Bowler,58,103,6,2,56.31,Caught,Yash_BH
11,Bihar,Punjab,1,135,Bowler,51,97,3,0,52.58,Stumped,Vivek_BH
11,Bihar,Punjab,1,140,All-rounder,27,33,2,0,81.82,Caught,Abhinav_BH
11,Bihar,Punjab,1,144,Wicket Keeper,23,31,4,0,74.19,LBW,Pranav_BH
11,Bihar,Punjab,1,142,All-rounder,13,19,2,0,68.42,Bowled,Arjun_BH
11,Bihar,Punjab,1,132,Bowler,21,34,5,0,61.76,Caught,Sarthak_BH
11,Bihar,Punjab,1,126,Batter,38,67,6,0,56.72,Run Out,Karthik_BH
11,Bihar,Punjab,1,124,Batter,12,23,1,0,52.17,Caught,Pranav_BH
11,Bihar,Punjab,1,129,Bowler,14,17,3,0,82.35,Not Out,Aditya_BH
11,Punjab,Bihar,1,657,Bowler,62,91,10,1,68.13,Bowled,Aditya_PB
11,Punjab,Bihar,1,654,Batter,8,13,1,0,61.54,Caught,Karthik_PB
11,Punjab,Bihar,1,666,All-rounder,30,52,7,0,57.69,Run Out,Aniket_PB
11,Punjab,Bihar,1,656,Batter,102,190,15,4,53.68,Caught,Rohan_PB
11,Punjab,Bihar,1,670,All-rounder,21,25,2,1,84,Bowled,Arjun_PB
11,Punjab,Bihar,1,658,Bowler,46,61,6,1,75.41,LBW,Yash_PB
11,Punjab,Bihar,1,662,Bowler,21,30,1,0,70,Caught,Neeraj_PB
11,Punjab,Bihar,1,650,Batter,22,35,5,0,62.86,Stumped,Arjun_PB
11,Punjab,Bihar,1,669,All-rounder,5,9,0,0,55.56,Caught,Gautham_PB
11,Punjab,Bihar,1,664,All-rounder,21,39,0,1,53.85,LBW,Sai_PB
11,Punjab,Bihar,1,655,Batter,110,129,2,1,85.27,Not Out,Nikhil_PB
11,Bihar,Punjab,2,137,All-rounder,16,24,1,0,66.67,Run Out,Rahul_BH
11,Bihar,Punjab,2,132,Bowler,14,23,2,1,60.87,Caught,Sarthak_BH
11,Bihar,Punjab,2,128,Batter,12,21,0,0,57.14,Bowled,Rohan_BH
11,Bihar,Punjab,2,129,Bowler,13,24,2,0,54.17,LBW,Aditya_BH
11,Bihar,Punjab,2,124,Batter,9,11,1,0,81.82,Caught,Pranav_BH
11,Bihar,Punjab,2,123,Batter,21,28,1,0,75,Stumped,Ishan_BH
11,Bihar,Punjab,2,139,All-rounder,55,81,1,3,67.9,Caught,Shreyas_BH
11,Bihar,Punjab,2,131,Bowler,4,6,0,0,66.67,LBW,Manav_BH
11,Bihar,Punjab,2,140,All-rounder,28,48,1,1,58.33,Bowled,Abhinav_BH
11,Bihar,Punjab,2,143,Wicket Keeper,45,84,2,2,53.57,Caught,Ishan_BH
11,Bihar,Punjab,2,136,All-rounder,53,63,5,2,84.13,Not Out,Sai_BH
11,Punjab,Bihar,2,664,All-rounder,61,90,5,0,67.78,Caught,Sai_PB
11,Punjab,Bihar,2,666,All-rounder,35,56,5,0,62.5,Run Out,Aniket_PB
11,Punjab,Bihar,2,658,Bowler,64,111,6,3,57.66,Caught,Yash_PB
11,Punjab,Bihar,2,663,Bowler,49,92,7,1,53.26,Bowled,Vivek_PB
11,Punjab,Bihar,2,667,All-rounder,8,10,1,0,80,LBW,Shreyas_PB
11,Punjab,Bihar,2,652,Batter,61,81,5,0,75.31,Caught,Pranav_PB
11,Punjab,Bihar,2,665,All-rounder,2,3,0,0,66.67,Stumped,Rahul_PB
11,Punjab,Bihar,2,653,Batter,29,46,5,1,63.04,Caught,Dev_PB
11,Punjab,Bihar,2,651,Batter,17,29,1,0,58.62,LBW,Ishan_PB
11,Punjab,Bihar,2,654,Batter,15,28,2,0,53.57,Bowled,Karthik_PB
11,Punjab,Bihar,2,659,Bowler,64,76,5,2,84.21,Not Out,Manav_PB
12,Odisha,Arunachal Pradesh,1,610,Bowler,39,71,2,1,54.93,Caught,Yash_OD
12,Odisha,Arunachal Pradesh,1,615,Bowler,38,44,1,1,86.36,Stumped,Vivek_OD
12,Odisha,Arunachal Pradesh,1,609,Bowler,40,52,4,1,76.92,Caught,Aditya_OD
12,Odisha,Arunachal Pradesh,1,607,Batter,42,60,2,2,70,LBW,Nikhil_OD
12,Odisha,Arunachal Pradesh,1,616,All-rounder,23,36,1,0,63.89,Bowled,Sai_OD
12,Odisha,Arunachal Pradesh,1,608,Batter,48,81,5,2,59.26,Caught,Rohan_OD
12,Odisha,Arunachal Pradesh,1,614,Bowler,0,1,0,0,0,Run Out,Neeraj_OD
12,Odisha,Arunachal Pradesh,1,603,Batter,11,21,1,0,52.38,Caught,Ishan_OD
12,Odisha,Arunachal Pradesh,1,620,All-rounder,49,62,7,0,79.03,Bowled,Abhinav_OD
12,Odisha,Arunachal Pradesh,1,611,Bowler,24,34,1,1,70.59,LBW,Manav_OD
12,Odisha,Arunachal Pradesh,1,601,Batter,3,5,0,0,60,Not Out,Gautham_OD
12,Arunachal Pradesh,Odisha,1,25,Batter,26,47,5,0,55.32,Bowled,Gautham_AR
12,Arunachal Pradesh,Odisha,1,44,All-rounder,25,49,5,0,51.02,LBW,Abhinav_AR
12,Arunachal Pradesh,Odisha,1,27,Batter,19,24,2,0,79.17,Caught,Ishan_AR
12,Arunachal Pradesh,Odisha,1,39,Bowler,35,49,2,1,71.43,Stumped,Vivek_AR
12,Arunachal Pradesh,Odisha,1,31,Batter,26,40,0,1,65,Caught,Nikhil_AR
12,Arunachal Pradesh,Odisha,1,26,Batter,45,75,1,1,60,LBW,Arjun_AR
12,Arunachal Pradesh,Odisha,1,30,Batter,4,7,1,0,57.14,Bowled,Karthik_AR
12,Arunachal Pradesh,Odisha,1,45,All-rounder,55,106,3,0,51.89,Caught,Gautham_AR
12,Arunachal Pradesh,Odisha,1,41,All-rounder,34,43,2,1,79.07,Run Out,Rahul_AR
12,Arunachal Pradesh,Odisha,1,42,All-rounder,11,15,2,0,73.33,Caught,Aniket_AR
12,Arunachal Pradesh,Odisha,1,40,All-rounder,42,63,2,2,66.67,Not Out,Sai_AR
12,Odisha,Arunachal Pradesh,2,619,All-rounder,31,56,6,1,55.36,Bowled,Shreyas_OD
12,Odisha,Arunachal Pradesh,2,608,Batter,13,25,3,0,52,LBW,Rohan_OD
12,Odisha,Arunachal Pradesh,2,621,All-rounder,28,36,1,1,77.78,Caught,Gautham_OD
12,Odisha,Arunachal Pradesh,2,613,Bowler,38,53,3,0,71.7,Stumped,Harsh_OD
12,Odisha,Arunachal Pradesh,2,606,Batter,9,14,1,0,64.29,Caught,Karthik_OD
12,Odisha,Arunachal Pradesh,2,622,All-rounder,30,50,2,0,60,LBW,Arjun_OD
12,Odisha,Arunachal Pradesh,2,603,Batter,7,13,1,0,53.85,Bowled,Ishan_OD
12,Odisha,Arunachal Pradesh,2,602,Batter,6,12,0,0,50,Caught,Arjun_OD
12,Odisha,Arunachal Pradesh,2,609,Bowler,35,44,5,2,79.55,Run Out,Aditya_OD
12,Odisha,Arunachal Pradesh,2,605,Batter,27,37,3,1,72.97,Caught,Dev_OD
12,Odisha,Arunachal Pradesh,2,624,Wicket Keeper,40,60,6,0,66.67,Not Out,Pranav_OD
12,Arunachal Pradesh,Odisha,2,39,Bowler,15,27,1,0,55.56,Run Out,Vivek_AR
12,Arunachal Pradesh,Odisha,2,48,Wicket Keeper,33,63,2,1,52.38,Caught,Pranav_AR
12,Arunachal Pradesh,Odisha,2,34,Bowler,20,25,2,1,80,Bowled,Yash_AR
12,Arunachal Pradesh,Odisha,2,41,All-rounder,32,44,6,1,72.73,LBW,Rahul_AR
12,Arunachal Pradesh,Odisha,2,25,Batter,16,24,3,0,66.67,Caught,Gautham_AR
12,Arunachal Pradesh,Odisha,2,43,All-rounder,17,28,4,0,60.71,Stumped,Shreyas_AR
12,Arunachal Pradesh,Odisha,2,47,Wicket Keeper,37,65,4,0,56.92,Caught,Ishan_AR
12,Arunachal Pradesh,Odisha,2,36,Bowler,19,36,4,0,52.78,LBW,Sarthak_AR
12,Arunachal Pradesh,Odisha,2,38,Bowler,18,22,4,0,81.82,Bowled,Neeraj_AR
12,Arunachal Pradesh,Odisha,2,45,All-rounder,10,14,1,0,71.43,Caught,Gautham_AR
12,Arunachal Pradesh,Odisha,2,33,Bowler,27,40,1,1,67.5,Not Out,Aditya_AR
13,Maharashtra,Tamil Nadu,1,475,All-rounder,11,21,2,0,52.38,Bowled,Shreyas_MH
13,Maharashtra,Tamil Nadu,1,465,Bowler,62,77,10,1,80.52,LBW,Aditya_MH
13,Maharashtra,Tamil Nadu,1,471,Bowler,21,29,1,1,72.41,Caught,Vivek_MH
13,Maharashtra,Tamil Nadu,1,461,Batter,80,120,12,1,66.67,Stumped,Dev_MH
13,Maharashtra,Tamil Nadu,1,470,Bowler,76,124,0,1,61.29,Caught,Neeraj_MH
13,Maharashtra,Tamil Nadu,1,479,Wicket Keeper,5,9,0,0,55.56,LBW,Ishan_MH
13,Maharashtra,Tamil Nadu,1,474,All-rounder,41,77,9,0,53.25,Bowled,Aniket_MH
13,Maharashtra,Tamil Nadu,1,466,Bowler,27,33,6,0,81.82,Caught,Yash_MH
13,Maharashtra,Tamil Nadu,1,480,Wicket Keeper,57,77,2,3,74.03,Run Out,Pranav_MH
13,Maharashtra,Tamil Nadu,1,460,Batter,43,64,2,2,67.19,Caught,Pranav_MH
13,Maharashtra,Tamil Nadu,1,472,All-rounder,5,8,1,0,62.5,Not Out,Sai_MH
13,Tamil Nadu,Maharashtra,1,813,All-rounder,2,3,0,0,66.67,Caught,Gautham_TN
13,Tamil Nadu,Maharashtra,1,807,Bowler,8,15,1,0,53.33,Bowled,Vivek_TN
13,Tamil Nadu,Maharashtra,1,795,Batter,63,73,8,3,86.3,LBW,Ishan_TN
13,Tamil Nadu,Maharashtra,1,799,Batter,55,71,11,1,77.46,Caught,Nikhil_TN
13,Tamil Nadu,Maharashtra,1,802,Bowler,54,77,1,2,70.13,Stumped,Yash_TN
13,Tamil Nadu,Maharashtra,1,798,Batter,8,12,1,0,66.67,Caught,Karthik_TN
13,Tamil Nadu,Maharashtra,1,806,Bowler,51,86,2,1,59.3,LBW,Neeraj_TN
13,Tamil Nadu,Maharashtra,1,800,Batter,24,43,3,0,55.81,Bowled,Rohan_TN
13,Tamil Nadu,Maharashtra,1,815,Wicket Keeper,11,21,2,0,52.38,Caught,Ishan_TN
13,Tamil Nadu,Maharashtra,1,801,Bowler,43,55,10,0,78.18,Run Out,Aditya_TN
13,Tamil Nadu,Maharashtra,1,796,Batter,54,76,10,0,71.05,Not Out,Pranav_TN
13,Maharashtra,Tamil Nadu,2,475,All-rounder,17,33,4,0,51.52,LBW,Shreyas_MH
13,Maharashtra,Tamil Nadu,2,468,Bowler,64,80,7,2,80,Caught,Sarthak_MH
13,Maharashtra,Tamil Nadu,2,457,Batter,52,72,8,1,72.22,Stumped,Gautham_MH
13,Maharashtra,Tamil Nadu,2,471,Bowler,9,14,1,0,64.29,Caught,Vivek_MH
13,Maharashtra,Tamil Nadu,2,477,All-rounder,29,48,4,0,60.42,LBW,Gautham_MH
13,Maharashtra,Tamil Nadu,2,464,Batter,53,94,3,0,56.38,Bowled,Rohan_MH
13,Maharashtra,Tamil Nadu,2,463,Batter,4,8,0,0,50,Caught,Nikhil_MH
13,Maharashtra,Tamil Nadu,2,460,Batter,30,37,7,0,81.08,Run Out,Pranav_MH
13,Maharashtra,Tamil Nadu,2,465,Bowler,63,86,7,1,73.26,Caught,Aditya_MH
13,Maharashtra,Tamil Nadu,2,462,Batter,10,15,1,0,66.67,Bowled,Karthik_MH
13,Maharashtra,Tamil Nadu,2,459,Batter,54,87,4,3,62.07,Not Out,Ishan_MH
13,Tamil Nadu,Maharashtra,2,810,All-rounder,17,29,1,0,58.62,Caught,Aniket_TN
13,Tamil Nadu,Maharashtra,2,801,Bowler,51,92,3,2,55.43,Run Out,Aditya_TN
13,Tamil Nadu,Maharashtra,2,812,All-rounder,36,70,7,0,51.43,Caught,Abhinav_TN
13,Tamil Nadu,Maharashtra,2,802,Bowler,18,23,3,1,78.26,Bowled,Yash_TN
13,Tamil Nadu,Maharashtra,2,805,Bowler,33,46,2,0,71.74,LBW,Harsh_TN
13,Tamil Nadu,Maharashtra,2,815,Wicket Keeper,2,3,0,0,66.67,Caught,Ishan_TN
13,Tamil Nadu,Maharashtra,2,796,Batter,43,71,4,0,60.56,Stumped,Pranav_TN
13,Tamil Nadu,Maharashtra,2,804,Bowler,14,25,2,1,56,Caught,Sarthak_TN
13,Tamil Nadu,Maharashtra,2,813,All-rounder,29,56,6,0,51.79,LBW,Gautham_TN
13,Tamil Nadu,Maharashtra,2,807,Bowler,19,24,1,0,79.17,Bowled,Vivek_TN
13,Tamil Nadu,Maharashtra,2,793,Batter,58,80,0,2,72.5,Not Out,Gautham_TN
14,Meghalaya,Jammu & Kashmir,1,523,All-rounder,78,132,4,3,59.09,Run Out,Shreyas_ML
14,Meghalaya,Jammu & Kashmir,1,522,All-rounder,10,18,2,0,55.56,Caught,Aniket_ML
14,Meghalaya,Jammu & Kashmir,1,507,Batter,2,2,0,0,100,Bowled,Ishan_ML
14,Meghalaya,Jammu & Kashmir,1,514,Bowler,6,8,0,0,75,LBW,Yash_ML
14,Meghalaya,Jammu & Kashmir,1,508,Batter,14,20,3,0,70,Caught,Pranav_ML
14,Meghalaya,Jammu & Kashmir,1,512,Batter,76,117,0,2,64.96,Stumped,Rohan_ML
